,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
42,1.0068752,-0.4329505,3.5067724,2.6205305,1.4898078,2.0521136,-0.9781074,1.4837569,-0.4709501,-0.0107715,2.3555609,1.7373948,-1.051043,0.97828,-0.7269398,-1.9620498,-1.9427845,-0.005821,-2.1039812,-1.8476634
43,3.7213714,-0.5416721,2.3516161,2.0296899,-0.0941678,1.5219836,-2.064966,0.5431266,-1.4620978,-1.6968603,3.4554893,-0.8298755,-0.7338769,0.5984083,-0.462874,-1.938985,-0.2697225,-3.1174769,0.8982572,-2.4583647
44,-0.2476427,-3.713975,0.1594455,0.9190418,-0.9751903,0.7341468,-0.8990008,1.4032966,-1.3057662,-1.8501743,3.0331469,-2.0578496,0.4692185,0.4915122,-1.2814584,-3.3862172,-2.0624117,0.3802569,-0.6292387,-2.9821542
45,1.7787221,-1.3014826,0.1849967,1.7166006,-0.7696745,0.5524863,-0.7469064,0.1670466,-0.9495477,0.8275931,1.3704671,-2.1240417,-0.6333306,0.9535781,-1.021806,-2.6245632,-2.1210736,0.3193914,-0.4150462,-4.0762748
46,0.2209351,-2.1967978,3.2691448,1.3137668,-1.8597297,1.7756479,0.2035124,-0.0517887,-0.6309579,-2.1839761,0.2323955,0.6919236,-1.4140179,0.4289886,-1.0048565,-3.7799385,-3.1485815,-1.7764334,1.3110924,-1.2857133
47,0.7933668,-2.7481051,2.3796341,1.8102496,0.8462658,1.144624,-1.4272251,0.8509032,-1.5286868,-0.7155767,0.9619201,-2.7396486,-0.1588783,0.4446681,-0.463474,-3.0301066,-0.9356404,-2.6956757,0.7426782,-1.27685
48,1.1329719,-2.3130973,-0.4206605,2.5496273,1.300478,-1.2724876,-2.3924058,0.313499,-0.5707327,-0.0902337,1.9460733,-1.5148144,0.8503248,1.3347219,-0.5442729,-0.1485094,-3.1421684,-1.8967093,-1.3759958,-4.1011403
49,0.2279609,-1.8896011,0.3023511,3.1810809,1.3972872,1.927615,-2.2853017,0.3015923,-1.5095946,0.5855115,1.1007047,-2.9997598,-1.5676701,0.6854807,0.4729356,-1.1773853,-3.0660014,-2.8391818,-0.2651243,-1.848722
50,2.7893774,-1.4872009,1.5016139,2.4594099,0.1523802,0.4189775,-0.1035369,0.8828472,-0.8324378,-2.9875235,1.5430843,-1.0919604,-0.8335796,0.6811151,-0.6250439,-1.225043,-2.123236,-1.1702369,0.5614951,-2.9487068
51,1.5280723,-2.7317448,0.959822,1.4005942,-0.3683748,3.1252844,-1.4966066,0.9887344,-0.721048,-2.0832788,0.6447145,0.0335954,-1.3496913,0.7443757,-0.9478998,-0.2059926,-2.1239727,-0.135746,1.2351965,-2.0694454
52,-1.3775181,-0.9942796,1.5154796,1.6165347,-0.4358479,3.2638321,-0.2749986,0.6636307,-1.084592,-1.8924126,2.2120233,0.0026791,-2.0753469,0.729647,-1.1091981,-5.0093329,-2.6433387,0.151902,0.7046366,-2.2009873
53,0.5411485,-0.4750058,1.7449237,1.3204547,-0.1005275,2.9501361,-2.3489921,1.072159,-1.3893981,-1.1992484,3.2869247,-0.7380898,0.2389677,0.6716029,-1.4015518,-1.7926259,-1.6081293,-0.7331899,-2.6130688,-2.4326668
54,3.9259185,-2.8813181,2.8675903,2.5544149,2.4047979,2.0114233,-1.799804,1.0181818,-0.8400206,-1.0087424,1.3908148,-0.7074777,-1.9118387,1.2394573,-1.2681652,-2.2356849,-1.9124456,-2.2063395,0.4563646,-2.0961613
55,2.9438219,-2.2650421,3.1488937,3.5212174,-1.8945633,1.2406662,-0.4213812,0.6331699,-1.1431454,-2.9386317,2.5604638,-0.05263,-0.0232244,1.0871145,-0.4229489,-0.5813391,-1.617873,-1.8523062,0.1629508,-2.184336
56,0.9865233,-1.9093897,3.119103,1.0158088,1.4934302,0.3679126,-2.1151331,1.0100407,-1.9673137,-0.6543015,0.2202407,0.2615422,0.536812,0.6290633,-0.8614238,-0.9804036,-1.3432434,-3.2573124,0.6157072,-4.0979523
57,1.848471,-2.090403,-0.4969514,-0.2753162,1.1472394,2.7502735,-0.9348768,0.1725518,-0.9682096,-0.9738297,1.3358871,-1.5894757,-0.7253674,1.0042176,-0.2686014,-3.2464801,-3.8097631,-3.2142029,-0.6382953,-1.9700745
58,1.4677195,-0.8064609,0.2971761,-0.6311637,1.4523468,3.5627455,-1.3454019,1.0025338,-0.8872659,-3.3144137,0.8927312,-1.9635973,-1.9842931,0.6617477,-0.6708555,0.1652783,-1.873037,-1.6390358,0.2966168,-3.9862276
59,-0.472773,-0.4363716,2.2380076,2.9322731,0.4935708,3.1812941,0.3245796,1.1666211,-1.0851594,-2.2291378,1.5447883,0.2102796,-0.3990026,1.1222713,-1.0010089,-2.6372134,-1.1682675,-1.3787784,-0.0659598,-2.824401
60,2.8384292,-2.1905696,1.0743603,1.5531105,-0.4237805,1.753499,-0.3203247,1.2482127,-0.3466032,-0.6919891,2.5111389,-2.1894043,0.6712058,0.4348259,-1.377278,-2.1791415,-1.6908056,1.2309523,-0.7703743,-2.3851511
61,3.243107,-1.2422639,0.2799373,0.7589916,-1.4695955,1.7569382,-1.4874562,0.4663535,-1.2905193,-1.9805084,3.7195429,0.4979659,-0.1243525,0.3766821,-2.1711474,-1.8159876,-2.879763,-3.4229593,0.264008,-2.0586914
62,0.1171417,-2.3235943,1.8404435,0.3840388,1.1938377,3.3254356,-0.2433925,0.5173463,-0.8995541,-0.3319523,1.8480746,-0.892311,-0.8709358,0.8804598,-0.5497024,-3.0316479,-1.3079841,-1.4184369,-1.2817438,-2.0599613
63,0.7707326,-2.6852786,1.2504389,2.5711887,0.2317053,0.4767906,-1.4775734,1.1332172,-0.865951,-0.7371403,1.4020838,-0.728343,0.4676207,0.8816692,-1.608418,-1.4127944,-2.0226428,-0.2728528,-0.8891586,-1.3129834
64,0.0448846,-1.1188552,0.6585925,0.423978,-0.8890461,2.344548,-0.6248273,1.4199425,-0.6857829,0.3705316,0.680844,-0.796838,-1.4869893,0.4136934,-1.7027453,-0.3195781,-2.6921849,-2.8927198,-0.6952895,-2.9138057
65,1.1732857,-1.2558365,0.708344,0.8577745,1.4831561,1.0535177,-0.8707958,0.6218431,-0.4075378,-2.5990401,2.8461995,0.7220478,0.7284022,0.3004711,-0.9898249,-1.0314329,-1.7626726,-2.0691591,0.0680778,-1.767038
66,2.7186302,-1.5778763,1.6912585,2.5922976,-0.4652063,1.791973,-0.7935696,0.320329,-0.0779007,-0.1866581,3.3024377,0.2418623,-0.2806365,0.8121116,-0.0129941,-2.8308608,-1.3773371,-0.9657484,0.067065,-0.2899597
67,2.1346501,-0.9506588,0.1225307,1.727155,0.4724819,1.8062797,-1.4654453,1.1786494,-1.2560879,-1.5915813,0.7981603,-1.0425376,0.3267245,1.0585298,-0.8851843,-1.8728555,-2.7334768,-0.7800704,1.0154575,-1.0773491
68,2.2672432,-0.7302861,2.1910261,0.279483,0.9829999,0.1133717,-0.7897669,1.4900892,-0.3009803,-3.5017356,0.5943962,-1.6907701,-0.339529,0.9062122,-1.6396393,-1.2114,-0.1814926,-1.8920929,-1.4385311,-2.0711628
69,1.9013554,-1.5756598,1.0929104,3.2568917,1.1233507,1.2644583,-1.4861398,-0.0906467,-0.4170891,1.0910758,0.851841,-0.6004249,-0.359809,0.4108854,-1.4965163,-1.0620239,-1.7981419,-2.8715742,-0.8869365,-2.0161448
70,0.9668141,-2.6133947,2.2340419,1.9861345,1.1825016,2.0416457,-1.4872858,-0.1740693,-0.6351198,-1.3775171,1.8074007,-0.8693219,-1.1277061,0.7475399,-1.4317725,-3.4240906,-1.3095451,-0.0991255,0.1028816,-2.8210977
71,-0.2947793,-2.1191079,0.4561161,0.8324486,-0.6692523,1.4311198,-0.5285359,0.6996526,-0.7958224,0.6696438,-0.9556002,-0.4991045,0.5839306,0.7922189,-1.263564,-3.3917055,-2.5432771,-0.9104377,-0.95323,-0.4762957
72,1.0608765,-1.2776795,1.2096254,1.0294729,-0.767504,1.3018891,-0.495207,0.5081476,-1.7021109,-3.1245639,0.8158022,-0.6782047,-1.9012944,0.51636,-0.8345852,-2.9708886,-2.3591092,1.3952822,0.8528035,-1.7758764
73,4.4104318,-1.3417553,1.1023795,1.5203867,0.3095136,1.5695715,-1.1927934,1.1968679,-0.1645314,-1.4784661,2.8780142,1.9184451,0.706452,0.2841662,-1.4306894,-1.2394333,-1.772144,-2.4914461,-0.6457224,-2.4028366
74,0.0634606,-2.1613882,1.1290222,0.3579598,0.3259718,0.5343116,-1.5615297,0.1259324,-1.2523317,-1.7389098,2.2632744,0.5801697,-1.8369957,0.6637281,-1.5749561,-0.9995738,-1.9995119,-1.4068536,0.7095122,-2.0191247
75,0.9032605,-0.5768609,1.7599568,2.3206109,-0.6975138,0.7399242,-1.2018379,0.8702918,-1.1595803,-1.2986095,3.4857682,0.2507766,0.7161537,0.8071215,-0.4334961,-2.8064869,-1.9662441,0.0393542,-0.7559696,-2.0596464
76,0.3507125,-1.5367541,-0.3245567,1.6492739,1.3234746,3.2438455,-0.5025355,0.8926004,-0.5333141,-1.8617794,2.8302334,-2.2161716,-1.3183517,0.4388884,-0.2958547,-4.2686018,-2.7019511,-0.2291338,0.1098703,-2.4410627
77,-1.3864425,-2.0061668,0.9871965,2.5242932,0.2684114,2.0617965,-1.6612918,0.903541,-0.8281883,0.1207447,1.0325206,0.5788676,-1.7127949,0.327639,-0.9799504,-1.5742133,-2.7665699,-0.9306077,0.1214073,-2.8369193
78,0.8721125,-1.0428365,0.7371512,1.6347264,-0.0996142,0.4502699,-0.4972358,0.6569966,-1.3200899,-2.754987,1.6391958,-1.5013468,-1.0456524,0.9290471,-1.4683862,-3.0823263,-2.0058334,-1.2627337,-1.3041141,-2.8653448
79,1.1630373,-2.7959453,2.3749793,1.6113808,-0.8455952,1.1749096,-1.2893952,0.9414448,-1.1460948,-1.533113,1.6628296,-1.6087508,-2.3718819,0.4140327,-1.0047278,-2.2999208,-1.5890237,-0.7711039,1.0373543,-2.9987287
80,2.3712265,-2.6336765,1.2125937,2.3511853,-0.1408311,3.1304832,-1.5487015,0.7209275,-1.6423409,0.1037818,1.461011,-1.6397415,-2.5369462,1.0233724,-1.9000414,-1.6722878,-2.0672731,-1.4355093,-0.3041116,-2.8947729
81,0.9475447,-3.0920776,0.6338,1.3898493,1.0641493,2.6887152,-1.3432275,1.1668849,-0.9131506,-1.9598939,1.7230191,-1.9469946,-0.3987024,0.3456169,-1.4973044,-0.3815615,-2.0992575,-1.360508,-2.6810853,-3.030856
82,1.3781545,-3.1924308,0.1580453,0.8973035,-0.9655064,1.4926636,-1.0318186,1.0099965,-1.1780075,-1.2392985,3.195391,-0.8659409,-0.65608,1.3959382,-0.3851186,-2.3229401,-1.3290265,-2.0096475,-0.5411059,-2.7714497
83,2.3491362,-3.4017236,1.7527807,1.0532164,-0.0381397,4.4686246,-0.3721525,0.6734079,-1.0214886,-2.0900083,0.6685855,-1.7806656,0.3675585,0.9618929,-0.970553,-0.6776166,-2.7491422,-0.3601807,-0.2516331,-1.8965626
84,-0.2699407,-0.1388867,0.5472898,0.7229831,0.3703357,2.1321233,-1.3879825,0.5243798,-1.4848949,-2.0025666,1.5107033,1.8778131,-1.0678938,0.684949,-1.3085743,-1.1170306,-1.803227,0.7583038,-0.7153948,-3.645969
85,1.9517608,-0.2072566,1.0246154,2.2587539,1.1421985,1.6746215,-1.1999537,0.8825413,-1.1158055,-0.7177192,1.5569618,-2.014583,-0.6604052,1.1140447,-1.3606885,-1.6287482,-1.224245,-1.6843345,-2.1657754,-2.4835535
86,1.4048285,-1.898789,-1.6869005,2.3034997,1.4744949,1.7517115,-3.0073824,0.6529052,-0.884627,0.3907664,-0.5797336,-1.3304606,-1.4915648,0.7028522,-0.9338396,-3.9695259,-0.9309896,0.2695122,1.2086446,-2.9231689
87,2.6023308,-2.9611383,0.9039116,1.2184539,0.8915873,2.0567901,-0.8913143,1.2351937,-0.9897144,-0.1190215,1.4308942,0.7320836,-0.94652,0.9777159,-1.1146893,-1.5360415,-2.112031,-1.3390231,-0.8613988,-3.1529624
88,2.0784391,-0.9852519,-0.3436471,1.2338405,-0.2443304,1.737186,-1.8242472,0.9846684,-1.1563131,-1.1005695,3.4647978,-1.3114193,-0.2213194,1.2161137,-1.9001553,-2.873373,-2.7698016,0.6560873,0.046451,-1.7340761
89,1.2998437,-0.9842172,0.956749,0.2968059,1.3738546,0.9039157,-1.2106649,0.8582149,-1.350703,-2.0909481,3.016024,1.8879651,-0.9086922,0.3762607,-2.2745181,-3.9905461,-1.8065859,-2.2204916,0.6354195,-1.5807622
90,2.3532209,0.1038776,1.6102098,2.6982285,0.2553242,1.3959496,-1.7790157,0.8427253,-0.3882146,-0.0260932,1.8901979,-0.5593267,-0.4923047,0.7555082,-1.496315,-3.4506187,-1.1703952,-2.488396,0.356675,-3.1302896
91,2.648305,-1.1300215,1.7880743,0.9351167,1.8395703,1.0864065,-0.9835745,0.2277578,-0.9951548,-1.937998,2.1227421,-0.4304526,-0.4707878,0.9812052,-1.1242049,-2.7028525,-2.2464864,-1.5854515,0.5627953,-1.1822019
92,1.6523736,-1.3622632,0.0145274,3.491675,0.1214851,2.1829672,-0.7506592,0.6119586,0.2364406,-1.0131705,1.2523401,0.6076697,-1.0853759,0.688361,-0.4005597,-3.1596675,-2.336132,-3.0550515,0.6906528,-2.850243
93,-2.6169633,-2.0144634,2.2945277,2.953647,-0.8866657,2.2941276,-1.2784426,0.8470106,-1.2552591,-0.8583053,0.0769674,-0.908636,-0.8361257,0.4318015,-1.1219445,-2.9451376,-3.1489272,0.6689956,-2.4811589,-0.8915475
94,1.6669773,-1.2659813,0.2177718,2.8554081,0.4698985,3.7047989,-1.4076514,0.766733,-1.3601951,-1.9457823,-0.8935844,1.5962647,-1.8815861,0.5417904,0.1977804,-2.4702092,-1.9728198,-2.3078382,0.3472648,-3.1999938
95,1.1466521,-3.0694253,1.8837274,1.4742469,1.8181094,2.0691359,-0.3908232,1.1912451,-0.051861,-2.2353476,1.1350478,0.7449666,0.0135257,0.5311891,-1.052342,0.6644721,-1.57471,-1.8274741,-0.127469,0.2034226
96,3.2718737,-0.7369929,2.5012056,3.8156863,0.6704773,0.9708503,-0.5419305,1.0483429,-1.1556213,0.74658,1.1563947,-1.108524,-2.5691131,0.7710229,-0.3044379,-1.4340707,-1.7704872,-1.2948848,-0.359624,-1.9971014
97,0.150972,-1.8497991,1.6842384,3.0744762,1.543939,2.0722707,-0.8185119,0.5340763,-0.2330176,-1.6230297,2.3662765,-0.9186003,-0.944468,0.5893176,0.4643681,-3.9500619,-0.2696427,-0.4661632,-0.9104173,-2.2622536
98,0.6224392,-3.0667837,1.47039,0.8681198,0.1430067,2.8906727,-0.8079506,0.5240938,-1.3391372,-0.0638953,0.9372842,-2.2563511,-0.5193668,0.5840575,-1.7753252,-2.1298202,-1.8996596,-1.4364683,1.1099975,-2.2314168
99,0.5446386,-3.053837,1.2778949,0.6653933,0.2973906,0.3885618,-1.2451385,1.2643837,-1.0572038,-2.6631073,2.2681565,-1.9469338,-1.5468928,0.5878983,-1.5956614,-2.021911,-0.6670984,-0.0435755,-0.3029364,-1.2855728
100,2.7076719,-1.9909524,3.2335229,0.035048,1.081851,1.9512194,-0.8771804,0.8184102,-0.9630057,-1.4938613,3.4628204,-0.3371832,0.2436857,0.9521705,0.4804007,-2.5197868,-1.0916528,-0.9978934,-0.6211716,-3.3003509
101,1.2422213,-0.0655833,1.260136,0.8962683,0.0156099,2.0137607,-1.5651427,0.7462005,-1.179658,-0.4367831,2.1411047,-1.7974644,-0.1175806,0.9639444,-2.1983398,-2.9554496,-1.6770571,-1.1510162,0.1525394,-1.3010765
102,1.2054125,-1.2952075,2.2818084,2.8601461,1.8929464,2.1333278,-1.0153741,0.741209,-1.3144439,-2.0922787,1.2446014,-0.7680767,0.8578507,0.5110177,-1.5314371,-1.4711295,-2.4119652,-1.6805614,1.1995354,-0.7254052
103,1.5559986,-2.0071132,3.7811484,2.5657691,-0.218384,1.4694635,-1.4682519,1.2768231,-0.633778,-0.8406224,2.0737715,0.6261243,-1.0605967,1.0518028,-1.7858158,-0.5711724,-1.8791072,-1.7853953,-0.7561037,-2.4405195
104,0.8096829,-0.5826566,0.5823536,1.6115451,0.6080925,3.2088929,-2.0926349,0.4403855,-1.3110839,-1.9941035,2.4507491,-3.080373,-0.7990826,0.4034921,-1.8044194,-3.2206285,-2.3123216,0.1598132,-0.3790035,-0.7579234
